episode,intrinsic_contribution,td_abs_mean,learn_calls,gate_advance,gate_neutral,gate_proxy,allowed_intrinsic,suppressed_intrinsic
311,0.5710507427376771,0.11541467956334785,276,6,270,0,0.5710507427376771,11.100987316403367
312,0.5501278797736333,0.11054707751158745,93,6,87,0,0.5501278797736333,5.509417968067213
313,0.551400913598953,0.09608139812024598,97,6,91,0,0.551400913598953,6.381760318721961
314,0.5573305709780185,0.09683055879287822,93,6,87,0,0.5573305709780185,5.488838563748719
315,0.5581369669817734,0.08698861631228752,97,6,91,0,0.5581369669817734,5.540361593179735
316,0.5591276877246554,0.09052462937291135,97,6,91,0,0.5591276877246554,6.31542142947178
317,0.5652311219841969,0.09131612831159779,276,6,270,0,0.5652311219841969,11.106901472406138
318,0.5654559237210648,0.101721688490553,97,6,91,0,0.5654559237210648,6.297799506813814
319,0.5715506406893842,0.12395228637555211,97,6,91,0,0.5715506406893842,5.539226576672595
320,0.5711579278284503,0.11080959188225477,92,6,86,0,0.5711579278284503,5.4394292126918
321,0.5708412026228253,0.09944730891805628,92,6,86,0,0.5708412026228253,5.441233905125379
322,0.5705673338553013,0.09982126935020737,92,6,86,0,0.5705673338553013,5.442852942247802
323,0.5703169632228947,0.09900859202588758,93,6,87,0,0.5703169632228947,5.498804094405678
324,0.5700585682727282,0.08900777838125672,97,6,91,0,0.5700585682727282,5.540349695043946
325,0.5173952783374615,0.08902042855819066,276,5,268,3,0.5173952783374615,10.493795029654422
326,0.5680670596811056,0.08339693789015111,97,6,91,0,0.5680670596811056,6.248117002899296
327,0.519305450176967,0.11894493632396494,276,5,271,0,0.519305450176967,9.75453512781561
328,0.5707923654129277,0.09616134795877669,90,6,84,0,0.5707923654129277,5.30677880410749
329,0.5700460190372489,0.0935796734917423,92,6,86,0,0.5700460190372489,5.465340144932919
330,0.42371195856337757,0.08596976904495471,276,4,272,0,0.42371195856337757,15.502206892046713
331,0.5684183401440213,0.07915708393686348,90,6,84,0,0.5684183401440213,5.326791350970335
332,0.5105776138626876,0.0928054419953538,276,5,266,5,0.5105776138626876,10.402702582914015
333,0.42152158800467765,0.11533252403571986,276,4,272,0,0.42152158800467765,18.141574993796944
334,0.5687538731966121,0.10444440060492718,99,6,93,0,0.5687538731966121,5.6045514653081465
335,0.5098379278791964,0.08807259420121925,276,5,271,0,0.5098379278791964,13.889414534213639
336,0.42237535115413144,0.09036530574540728,276,4,272,0,0.42237535115413144,9.952782315791968
337,0.5648763483113051,0.12621949791260387,92,6,86,0,0.5648763483113051,5.420599530983468
338,0.5626147930547174,0.11803170325963394,92,6,86,0,0.5626147930547174,5.421090728318279
339,0.5588574327123802,0.10621528448941915,276,6,270,0,0.5588574327123802,13.723919227717161
340,0.41902419199646795,0.09110902245763851,276,4,272,0,0.41902419199646795,15.097234896487842
341,0.5544972032842982,0.09292502816010645,276,6,266,4,0.5544972032842982,16.109114082834562
342,0.4913027827157349,0.11470792132119338,276,5,271,0,0.4913027827157349,14.859812443396196
343,0.5498626359015817,0.09146249014884233,92,6,86,0,0.5498626359015817,5.457701164329066
344,0.548824704213297,0.09509632712410342,93,6,87,0,0.548824704213297,5.467597672456113
345,0.5479703165267766,0.08762577243826607,99,6,93,0,0.5479703165267766,5.530482914646648
346,0.5475972924365808,0.0849031667308052,101,6,95,0,0.5475972924365808,5.779522541578645
347,0.5474116126751618,0.08675161491810661,97,6,91,0,0.5474116126751618,6.014427351742254
348,0.5502960577451532,0.08689807383256538,107,6,101,0,0.5502960577451532,5.83599283789096
349,0.5499091540873704,0.07975694725271498,101,6,95,0,0.5499091540873704,5.728285009902223
350,0.5496083352029725,0.10574829742632887,93,6,87,0,0.5496083352029725,5.35844118717526
351,0.5493884218205354,0.11437623458679276,99,6,93,0,0.5493884218205354,5.43183137653223
352,0.484603793830667,0.09673825770184613,276,5,271,0,0.484603793830667,14.01453459055651
353,0.5489483521170649,0.09033966168900516,107,6,101,0,0.5489483521170649,5.698247818444231
354,0.5487145496458371,0.08722700747018008,97,6,91,0,0.5487145496458371,5.293196529580874
355,0.5484046441362158,0.08523849086816777,97,6,91,0,0.5484046441362158,5.297303773157398
356,0.548041508963005,0.08419310690268227,92,6,86,0,0.548041508963005,5.198517243149395
357,0.5476479677157124,0.09863359097769295,276,6,270,0,0.5476479677157124,10.176137736187568
358,0.4119430794822818,0.09984660804595637,276,4,272,0,0.4119430794822818,10.563721491357656
359,0.546902493794741,0.0946873344250561,97,6,91,0,0.546902493794741,5.67311567524348
360,0.4843858484760145,0.08409291054999483,276,5,271,0,0.4843858484760145,14.309180561428617
361,0.4113483312765288,0.09287124595510354,276,4,272,0,0.4113483312765288,18.709761834858924
362,0.41114106674459383,0.11933648027479649,276,4,272,0,0.41114106674459383,9.487088777259219
363,0.4149896023195574,0.08855803328417781,276,4,272,0,0.4149896023195574,8.106994238422441
364,0.5510588782716822,0.08379333640408257,92,6,86,0,0.5510588782716822,5.39288363067914
365,0.4858295598782625,0.08564523975972248,276,5,271,0,0.4858295598782625,11.864378024020926
366,0.5439478544511361,0.10730633513489063,276,6,270,0,0.5439478544511361,12.362168584315562
367,0.5070651493835567,0.10156026308503106,107,6,101,0,0.5070651493835567,5.809533364852917
368,0.5078368400187385,0.0935391861539666,101,6,95,0,0.5078368400187385,5.7440098066429215
369,0.41434291432356474,0.08483658060161532,276,4,272,0,0.41434291432356474,7.341530509560556
370,0.5082495566485823,0.08317884163040182,92,6,86,0,0.5082495566485823,5.1527335503132115
371,0.5097595233392733,0.08256134693728429,107,6,101,0,0.5097595233392733,5.698749355908815
372,0.5114468967435856,0.07995401051543329,92,6,86,0,0.5114468967435856,5.127583306288827
373,0.5132411713342925,0.10890145159825898,276,6,270,0,0.5132411713342925,10.166377030703973
374,0.4981072494287932,0.0897226645813688,276,6,262,8,0.4981072494287932,12.042409927073713
375,0.4998074347897854,0.08197165478992721,92,6,86,0,0.4998074347897854,5.153109949476735
376,0.501991740986462,0.07988780165712038,90,6,84,0,0.501991740986462,5.057574012708285
377,0.47529382452713326,0.08125085812871871,276,5,271,0,0.47529382452713326,10.375787409294558
378,0.5044270012383661,0.12174993661261097,97,6,91,0,0.5044270012383661,5.269595284524954
379,0.5069718328056532,0.11041898341830243,97,6,91,0,0.5069718328056532,5.822481279668668
380,0.47825556150023407,0.09319198111315137,276,5,259,12,0.47825556150023407,13.37710167418097
381,0.4746447450828259,0.0875809374872757,276,5,271,0,0.4746447450828259,17.70426733894851
382,0.5153744302893317,0.09488664514830579,92,6,86,0,0.5153744302893317,5.098467016147105
383,0.48165587317922554,0.10487755378573269,276,5,271,0,0.48165587317922554,14.324919207858406
384,0.5130997072927436,0.107841396196322,99,6,93,0,0.5130997072927436,5.167799354264032
385,0.33556907895414423,0.09175129105215488,276,3,273,0,0.33556907895414423,9.955985695344257
386,0.47763492180132794,0.08800808756031851,276,5,271,0,0.47763492180132794,10.805546779194932
387,0.4695572799806256,0.09148613850761583,276,5,271,0,0.4695572799806256,10.17191716830012
388,0.5085925820373403,0.1117420856323507,90,6,84,0,0.5085925820373403,4.640200984139839
389,0.4723071597902655,0.0918162646231012,276,5,268,3,0.4723071597902655,10.912301758655724
390,0.5129776412519905,0.07980379768543773,90,6,84,0,0.5129776412519905,4.656982069900474
391,0.47434292985650867,0.0905501505602961,276,5,271,0,0.47434292985650867,12.233962483499466
392,0.47506106555512495,0.0916697645721876,276,5,260,11,0.47506106555512495,13.563536967630277
393,0.47557437025843124,0.10143198723486369,276,5,266,5,0.47557437025843124,13.836839411291464
394,0.4743707336516464,0.09381395442060371,276,5,271,0,0.4743707336516464,12.397715739625795
395,0.5146920787195286,0.0829954828587499,101,6,95,0,0.5146920787195286,5.288691832500134
396,0.5156936303969144,0.08388373962382681,97,6,91,0,0.5156936303969144,5.4820489589438415
397,0.3326350277031699,0.09366364573276993,276,3,273,0,0.3326350277031699,9.868726122546704
398,0.4749269012571351,0.1103103885670071,276,5,266,5,0.4749269012571351,10.721376343045334
399,0.407283350079231,0.10080051840539428,276,4,272,0,0.407283350079231,12.513668630423075
400,0.4732890203992534,0.09329557298696127,276,5,268,3,0.4732890203992534,11.074834963669863
